cell;cluster;region;country;global
35382;BRA.35382;LAM.68;LAM;BRA;GLO
35383;BRA.35383;LAM.68;LAM;BRA;GLO
35384;BRA.35384;LAM.68;LAM;BRA;GLO
35385;BRA.35385;LAM.68;LAM;BRA;GLO
35386;BRA.35386;LAM.68;LAM;BRA;GLO
35387;BRA.35387;LAM.90;LAM;BRA;GLO
35388;BRA.35388;LAM.90;LAM;BRA;GLO
35389;BRA.35389;LAM.90;LAM;BRA;GLO
35390;BRA.35390;LAM.88;LAM;BRA;GLO
35391;BRA.35391;LAM.68;LAM;BRA;GLO
35392;BRA.35392;LAM.88;LAM;BRA;GLO
35393;BRA.35393;LAM.90;LAM;BRA;GLO
35394;BRA.35394;LAM.90;LAM;BRA;GLO
35395;BRA.35395;LAM.90;LAM;BRA;GLO
35396;BRA.35396;LAM.90;LAM;BRA;GLO
35397;BRA.35397;LAM.90;LAM;BRA;GLO
35398;BRA.35398;LAM.68;LAM;BRA;GLO
35399;BRA.35399;LAM.68;LAM;BRA;GLO
35400;BRA.35400;LAM.68;LAM;BRA;GLO
35401;BRA.35401;LAM.68;LAM;BRA;GLO
35402;BRA.35402;LAM.90;LAM;BRA;GLO
35403;BRA.35403;LAM.90;LAM;BRA;GLO
35404;BRA.35404;LAM.90;LAM;BRA;GLO
35405;BRA.35405;LAM.90;LAM;BRA;GLO
35406;BRA.35406;LAM.68;LAM;BRA;GLO
35407;BRA.35407;LAM.88;LAM;BRA;GLO
35408;BRA.35408;LAM.69;LAM;BRA;GLO
35409;GUY.35409;LAM.69;LAM;GUY;GLO
35410;GUY.35410;LAM.69;LAM;GUY;GLO
35411;GUY.35411;LAM.69;LAM;GUY;GLO
35412;GUY.35412;LAM.69;LAM;GUY;GLO
35413;GUY.35413;LAM.69;LAM;GUY;GLO
35414;GUY.35414;LAM.69;LAM;GUY;GLO
35415;GUY.35415;LAM.75;LAM;GUY;GLO
35416;GUY.35416;LAM.75;LAM;GUY;GLO
35417;GUY.35417;LAM.75;LAM;GUY;GLO
35418;GUY.35418;LAM.75;LAM;GUY;GLO
35419;GUY.35419;LAM.92;LAM;GUY;GLO
35420;ARG.35420;LAM.77;LAM;ARG;GLO
35421;ARG.35421;LAM.77;LAM;ARG;GLO
35422;ARG.35422;LAM.77;LAM;ARG;GLO
35423;ARG.35423;LAM.77;LAM;ARG;GLO
35424;ARG.35424;LAM.77;LAM;ARG;GLO
35425;ARG.35425;LAM.86;LAM;ARG;GLO
35426;ARG.35426;LAM.86;LAM;ARG;GLO
35427;URY.35427;LAM.91;LAM;URY;GLO
35428;URY.35428;LAM.86;LAM;URY;GLO
35429;URY.35429;LAM.86;LAM;URY;GLO
35430;URY.35430;LAM.86;LAM;URY;GLO
35431;URY.35431;LAM.86;LAM;URY;GLO
35432;URY.35432;LAM.86;LAM;URY;GLO
35433;URY.35433;LAM.86;LAM;URY;GLO
35434;URY.35434;LAM.83;LAM;URY;GLO
35435;ARG.35435;LAM.83;LAM;ARG;GLO
35436;ARG.35436;LAM.83;LAM;ARG;GLO
35437;ARG.35437;LAM.83;LAM;ARG;GLO
35438;ARG.35438;LAM.83;LAM;ARG;GLO
35439;ARG.35439;LAM.83;LAM;ARG;GLO
35440;ARG.35440;LAM.83;LAM;ARG;GLO
35441;PRY.35441;LAM.83;LAM;PRY;GLO
35442;PRY.35442;LAM.83;LAM;PRY;GLO
35443;PRY.35443;LAM.83;LAM;PRY;GLO
35444;ARG.35444;LAM.83;LAM;ARG;GLO
35445;ARG.35445;LAM.83;LAM;ARG;GLO
35446;PRY.35446;LAM.75;LAM;PRY;GLO
35447;PRY.35447;LAM.75;LAM;PRY;GLO
35448;PRY.35448;LAM.75;LAM;PRY;GLO
35449;PRY.35449;LAM.75;LAM;PRY;GLO
35450;PRY.35450;LAM.75;LAM;PRY;GLO
35451;PRY.35451;LAM.75;LAM;PRY;GLO
35452;BRA.35452;LAM.75;LAM;BRA;GLO
35453;BRA.35453;LAM.75;LAM;BRA;GLO
35454;BRA.35454;LAM.92;LAM;BRA;GLO
35455;BRA.35455;LAM.72;LAM;BRA;GLO
35456;BRA.35456;LAM.72;LAM;BRA;GLO
35457;BRA.35457;LAM.92;LAM;BRA;GLO
35458;BOL.35458;LAM.75;LAM;BOL;GLO
35459;BOL.35459;LAM.88;LAM;BOL;GLO
35460;BOL.35460;LAM.92;LAM;BOL;GLO
35461;BRA.35461;LAM.64;LAM;BRA;GLO
35462;BRA.35462;LAM.64;LAM;BRA;GLO
35463;BRA.35463;LAM.92;LAM;BRA;GLO
35464;BRA.35464;LAM.64;LAM;BRA;GLO
35465;BRA.35465;LAM.92;LAM;BRA;GLO
35466;BRA.35466;LAM.92;LAM;BRA;GLO
35467;BRA.35467;LAM.92;LAM;BRA;GLO
35468;BRA.35468;LAM.64;LAM;BRA;GLO
35469;BRA.35469;LAM.92;LAM;BRA;GLO
35470;BRA.35470;LAM.92;LAM;BRA;GLO
35471;BRA.35471;LAM.68;LAM;BRA;GLO
35472;BRA.35472;LAM.68;LAM;BRA;GLO
35473;BRA.35473;LAM.88;LAM;BRA;GLO
35474;BRA.35474;LAM.64;LAM;BRA;GLO
35475;BRA.35475;LAM.64;LAM;BRA;GLO
35476;BRA.35476;LAM.68;LAM;BRA;GLO
35477;BRA.35477;LAM.90;LAM;BRA;GLO
35478;BRA.35478;LAM.90;LAM;BRA;GLO
35479;BRA.35479;LAM.90;LAM;BRA;GLO
35480;BRA.35480;LAM.88;LAM;BRA;GLO
35481;BRA.35481;LAM.90;LAM;BRA;GLO
35482;BRA.35482;LAM.90;LAM;BRA;GLO
35483;BRA.35483;LAM.68;LAM;BRA;GLO
35484;BRA.35484;LAM.68;LAM;BRA;GLO
35485;BRA.35485;LAM.90;LAM;BRA;GLO
35486;BRA.35486;LAM.90;LAM;BRA;GLO
35487;BRA.35487;LAM.64;LAM;BRA;GLO
35488;BRA.35488;LAM.68;LAM;BRA;GLO
35489;BRA.35489;LAM.68;LAM;BRA;GLO
35490;BRA.35490;LAM.68;LAM;BRA;GLO
35491;BRA.35491;LAM.90;LAM;BRA;GLO
35492;BRA.35492;LAM.61;LAM;BRA;GLO
35493;BRA.35493;LAM.61;LAM;BRA;GLO
35494;BRA.35494;LAM.90;LAM;BRA;GLO
35495;BRA.35495;LAM.61;LAM;BRA;GLO
35496;BRA.35496;LAM.90;LAM;BRA;GLO
35497;BRA.35497;LAM.64;LAM;BRA;GLO
35498;BRA.35498;LAM.76;LAM;BRA;GLO
35499;GUY.35499;LAM.76;LAM;GUY;GLO
35500;GUY.35500;LAM.76;LAM;GUY;GLO
35501;GUY.35501;LAM.69;LAM;GUY;GLO
35502;GUY.35502;LAM.69;LAM;GUY;GLO
35503;SUR.35503;LAM.69;LAM;SUR;GLO
35504;SUR.35504;LAM.61;LAM;SUR;GLO
35505;SUR.35505;LAM.69;LAM;SUR;GLO
35506;GUY.35506;LAM.75;LAM;GUY;GLO
35507;GUY.35507;LAM.75;LAM;GUY;GLO
35508;GUY.35508;LAM.92;LAM;GUY;GLO
35509;ARG.35509;LAM.77;LAM;ARG;GLO
35510;ARG.35510;LAM.77;LAM;ARG;GLO
35511;ARG.35511;LAM.77;LAM;ARG;GLO
35512;ARG.35512;LAM.86;LAM;ARG;GLO
35513;ARG.35513;LAM.86;LAM;ARG;GLO
35514;URY.35514;LAM.91;LAM;URY;GLO
35515;URY.35515;LAM.91;LAM;URY;GLO
35516;URY.35516;LAM.86;LAM;URY;GLO
35517;URY.35517;LAM.86;LAM;URY;GLO
35518;URY.35518;LAM.91;LAM;URY;GLO
35519;URY.35519;LAM.86;LAM;URY;GLO
35520;URY.35520;LAM.83;LAM;URY;GLO
35521;URY.35521;LAM.83;LAM;URY;GLO
35522;URY.35522;LAM.83;LAM;URY;GLO
35523;ARG.35523;LAM.83;LAM;ARG;GLO
35524;ARG.35524;LAM.83;LAM;ARG;GLO
35525;ARG.35525;LAM.83;LAM;ARG;GLO
35526;ARG.35526;LAM.83;LAM;ARG;GLO
35527;ARG.35527;LAM.83;LAM;ARG;GLO
35528;PRY.35528;LAM.83;LAM;PRY;GLO
35529;PRY.35529;LAM.83;LAM;PRY;GLO
35530;PRY.35530;LAM.67;LAM;PRY;GLO
35531;PRY.35531;LAM.67;LAM;PRY;GLO
35532;PRY.35532;LAM.67;LAM;PRY;GLO
35533;PRY.35533;LAM.83;LAM;PRY;GLO
35534;PRY.35534;LAM.75;LAM;PRY;GLO
35535;PRY.35535;LAM.75;LAM;PRY;GLO
35536;PRY.35536;LAM.75;LAM;PRY;GLO
35537;PRY.35537;LAM.75;LAM;PRY;GLO
35538;PRY.35538;LAM.75;LAM;PRY;GLO
35539;BRA.35539;LAM.72;LAM;BRA;GLO
35540;BRA.35540;LAM.72;LAM;BRA;GLO
35541;BRA.35541;LAM.70;LAM;BRA;GLO
35542;BRA.35542;LAM.72;LAM;BRA;GLO
35543;BRA.35543;LAM.82;LAM;BRA;GLO
35544;BRA.35544;LAM.92;LAM;BRA;GLO
35545;BRA.35545;LAM.88;LAM;BRA;GLO
35546;BRA.35546;LAM.92;LAM;BRA;GLO
35547;BRA.35547;LAM.64;LAM;BRA;GLO
35548;BRA.35548;LAM.64;LAM;BRA;GLO
35549;BRA.35549;LAM.92;LAM;BRA;GLO
35550;BRA.35550;LAM.64;LAM;BRA;GLO
35551;BRA.35551;LAM.92;LAM;BRA;GLO
35552;BRA.35552;LAM.92;LAM;BRA;GLO
35553;BRA.35553;LAM.92;LAM;BRA;GLO
35554;BRA.35554;LAM.92;LAM;BRA;GLO
35555;BRA.35555;LAM.92;LAM;BRA;GLO
35556;BRA.35556;LAM.64;LAM;BRA;GLO
35557;BRA.35557;LAM.68;LAM;BRA;GLO
35558;BRA.35558;LAM.68;LAM;BRA;GLO
35559;BRA.35559;LAM.68;LAM;BRA;GLO
35560;BRA.35560;LAM.68;LAM;BRA;GLO
35561;BRA.35561;LAM.68;LAM;BRA;GLO
35562;BRA.35562;LAM.64;LAM;BRA;GLO
35563;BRA.35563;LAM.68;LAM;BRA;GLO
35564;BRA.35564;LAM.68;LAM;BRA;GLO
35565;BRA.35565;LAM.90;LAM;BRA;GLO
35566;BRA.35566;LAM.61;LAM;BRA;GLO
35567;BRA.35567;LAM.87;LAM;BRA;GLO
35568;BRA.35568;LAM.87;LAM;BRA;GLO
35569;BRA.35569;LAM.61;LAM;BRA;GLO
35570;BRA.35570;LAM.90;LAM;BRA;GLO
35571;BRA.35571;LAM.68;LAM;BRA;GLO
35572;BRA.35572;LAM.68;LAM;BRA;GLO
35573;BRA.35573;LAM.88;LAM;BRA;GLO
35574;BRA.35574;LAM.90;LAM;BRA;GLO
35575;BRA.35575;LAM.64;LAM;BRA;GLO
35576;BRA.35576;LAM.88;LAM;BRA;GLO
35577;BRA.35577;LAM.68;LAM;BRA;GLO
35578;BRA.35578;LAM.68;LAM;BRA;GLO
35579;BRA.35579;LAM.90;LAM;BRA;GLO
35580;BRA.35580;LAM.90;LAM;BRA;GLO
35581;BRA.35581;LAM.90;LAM;BRA;GLO
35582;BRA.35582;LAM.61;LAM;BRA;GLO
35583;BRA.35583;LAM.90;LAM;BRA;GLO
35584;BRA.35584;LAM.64;LAM;BRA;GLO
35585;BRA.35585;LAM.90;LAM;BRA;GLO
35586;BRA.35586;LAM.61;LAM;BRA;GLO
35587;GUY.35587;LAM.87;LAM;GUY;GLO
35588;GUY.35588;LAM.61;LAM;GUY;GLO
35589;SUR.35589;LAM.61;LAM;SUR;GLO
35590;SUR.35590;LAM.61;LAM;SUR;GLO
35591;SUR.35591;LAM.76;LAM;SUR;GLO
35592;SUR.35592;LAM.69;LAM;SUR;GLO
35593;SUR.35593;LAM.88;LAM;SUR;GLO
35594;GUY.35594;LAM.68;LAM;GUY;GLO
35595;ARG.35595;LAM.77;LAM;ARG;GLO
35596;URY.35596;LAM.86;LAM;URY;GLO
35597;URY.35597;LAM.91;LAM;URY;GLO
35598;URY.35598;LAM.91;LAM;URY;GLO
35599;URY.35599;LAM.86;LAM;URY;GLO
35600;URY.35600;LAM.91;LAM;URY;GLO
35601;URY.35601;LAM.91;LAM;URY;GLO
35602;URY.35602;LAM.91;LAM;URY;GLO
35603;URY.35603;LAM.91;LAM;URY;GLO
35604;URY.35604;LAM.91;LAM;URY;GLO
35605;URY.35605;LAM.83;LAM;URY;GLO
35606;BRA.35606;LAM.83;LAM;BRA;GLO
35607;ARG.35607;LAM.83;LAM;ARG;GLO
35608;ARG.35608;LAM.93;LAM;ARG;GLO
35609;ARG.35609;LAM.83;LAM;ARG;GLO
35610;ARG.35610;LAM.83;LAM;ARG;GLO
35611;PRY.35611;LAM.83;LAM;PRY;GLO
35612;PRY.35612;LAM.83;LAM;PRY;GLO
35613;PRY.35613;LAM.83;LAM;PRY;GLO
35614;PRY.35614;LAM.67;LAM;PRY;GLO
35615;PRY.35615;LAM.67;LAM;PRY;GLO
35616;PRY.35616;LAM.67;LAM;PRY;GLO
35617;PRY.35617;LAM.72;LAM;PRY;GLO
35618;PRY.35618;LAM.72;LAM;PRY;GLO
35619;PRY.35619;LAM.72;LAM;PRY;GLO
35620;PRY.35620;LAM.72;LAM;PRY;GLO
35621;PRY.35621;LAM.72;LAM;PRY;GLO
35622;BRA.35622;LAM.72;LAM;BRA;GLO
35623;BRA.35623;LAM.72;LAM;BRA;GLO
35624;BRA.35624;LAM.88;LAM;BRA;GLO
35625;BRA.35625;LAM.72;LAM;BRA;GLO
35626;BRA.35626;LAM.70;LAM;BRA;GLO
35627;BRA.35627;LAM.72;LAM;BRA;GLO
35628;BRA.35628;LAM.72;LAM;BRA;GLO
35629;BRA.35629;LAM.72;LAM;BRA;GLO
35630;BRA.35630;LAM.64;LAM;BRA;GLO
35631;BRA.35631;LAM.64;LAM;BRA;GLO
35632;BRA.35632;LAM.64;LAM;BRA;GLO
35633;BRA.35633;LAM.92;LAM;BRA;GLO
35634;BRA.35634;LAM.64;LAM;BRA;GLO
35635;BRA.35635;LAM.92;LAM;BRA;GLO
35636;BRA.35636;LAM.92;LAM;BRA;GLO
35637;BRA.35637;LAM.92;LAM;BRA;GLO
35638;BRA.35638;LAM.92;LAM;BRA;GLO
35639;BRA.35639;LAM.92;LAM;BRA;GLO
35640;BRA.35640;LAM.68;LAM;BRA;GLO
35641;BRA.35641;LAM.68;LAM;BRA;GLO
35642;BRA.35642;LAM.68;LAM;BRA;GLO
35643;BRA.35643;LAM.68;LAM;BRA;GLO
35644;BRA.35644;LAM.68;LAM;BRA;GLO
35645;BRA.35645;LAM.68;LAM;BRA;GLO
35646;BRA.35646;LAM.68;LAM;BRA;GLO
35647;BRA.35647;LAM.88;LAM;BRA;GLO
35648;BRA.35648;LAM.61;LAM;BRA;GLO
35649;BRA.35649;LAM.87;LAM;BRA;GLO
35650;BRA.35650;LAM.87;LAM;BRA;GLO
35651;BRA.35651;LAM.87;LAM;BRA;GLO
35652;BRA.35652;LAM.87;LAM;BRA;GLO
35653;BRA.35653;LAM.61;LAM;BRA;GLO
35654;BRA.35654;LAM.90;LAM;BRA;GLO
35655;BRA.35655;LAM.68;LAM;BRA;GLO
35656;BRA.35656;LAM.68;LAM;BRA;GLO
35657;BRA.35657;LAM.68;LAM;BRA;GLO
35658;BRA.35658;LAM.68;LAM;BRA;GLO
35659;BRA.35659;LAM.88;LAM;BRA;GLO
35660;BRA.35660;LAM.68;LAM;BRA;GLO
35661;BRA.35661;LAM.68;LAM;BRA;GLO
35662;BRA.35662;LAM.68;LAM;BRA;GLO
35663;BRA.35663;LAM.90;LAM;BRA;GLO
35664;BRA.35664;LAM.90;LAM;BRA;GLO
35665;BRA.35665;LAM.90;LAM;BRA;GLO
35666;BRA.35666;LAM.90;LAM;BRA;GLO
35667;BRA.35667;LAM.68;LAM;BRA;GLO
35668;BRA.35668;LAM.76;LAM;BRA;GLO
35669;BRA.35669;LAM.61;LAM;BRA;GLO
35670;SUR.35670;LAM.87;LAM;SUR;GLO
35671;SUR.35671;LAM.87;LAM;SUR;GLO
35672;SUR.35672;LAM.87;LAM;SUR;GLO
35673;SUR.35673;LAM.69;LAM;SUR;GLO
35674;SUR.35674;LAM.69;LAM;SUR;GLO
35675;SUR.35675;LAM.69;LAM;SUR;GLO
35676;SUR.35676;LAM.69;LAM;SUR;GLO
35677;SUR.35677;LAM.68;LAM;SUR;GLO
35678;URY.35678;LAM.91;LAM;URY;GLO
35679;URY.35679;LAM.91;LAM;URY;GLO
35680;URY.35680;LAM.86;LAM;URY;GLO
35681;URY.35681;LAM.86;LAM;URY;GLO
35682;URY.35682;LAM.91;LAM;URY;GLO
35683;URY.35683;LAM.91;LAM;URY;GLO
35684;URY.35684;LAM.91;LAM;URY;GLO
35685;URY.35685;LAM.91;LAM;URY;GLO
35686;URY.35686;LAM.91;LAM;URY;GLO
35687;BRA.35687;LAM.93;LAM;BRA;GLO
35688;BRA.35688;LAM.93;LAM;BRA;GLO
35689;BRA.35689;LAM.93;LAM;BRA;GLO
35690;ARG.35690;LAM.83;LAM;ARG;GLO
35691;ARG.35691;LAM.93;LAM;ARG;GLO
35692;ARG.35692;LAM.83;LAM;ARG;GLO
35693;PRY.35693;LAM.93;LAM;PRY;GLO
35694;PRY.35694;LAM.93;LAM;PRY;GLO
35695;PRY.35695;LAM.93;LAM;PRY;GLO
35696;PRY.35696;LAM.67;LAM;PRY;GLO
35697;PRY.35697;LAM.67;LAM;PRY;GLO
35698;PRY.35698;LAM.67;LAM;PRY;GLO
35699;PRY.35699;LAM.67;LAM;PRY;GLO
35700;PRY.35700;LAM.67;LAM;PRY;GLO
35701;PRY.35701;LAM.72;LAM;PRY;GLO
35702;PRY.35702;LAM.72;LAM;PRY;GLO
35703;PRY.35703;LAM.72;LAM;PRY;GLO
35704;BRA.35704;LAM.72;LAM;BRA;GLO
35705;BRA.35705;LAM.72;LAM;BRA;GLO
35706;BRA.35706;LAM.72;LAM;BRA;GLO
35707;BRA.35707;LAM.72;LAM;BRA;GLO
35708;BRA.35708;LAM.72;LAM;BRA;GLO
35709;BRA.35709;LAM.72;LAM;BRA;GLO
35710;BRA.35710;LAM.64;LAM;BRA;GLO
35711;BRA.35711;LAM.64;LAM;BRA;GLO
35712;BRA.35712;LAM.64;LAM;BRA;GLO
35713;BRA.35713;LAM.64;LAM;BRA;GLO
35714;BRA.35714;LAM.92;LAM;BRA;GLO
35715;BRA.35715;LAM.88;LAM;BRA;GLO
35716;BRA.35716;LAM.64;LAM;BRA;GLO
35717;BRA.35717;LAM.92;LAM;BRA;GLO
35718;BRA.35718;LAM.92;LAM;BRA;GLO
35719;BRA.35719;LAM.92;LAM;BRA;GLO
35720;BRA.35720;LAM.92;LAM;BRA;GLO
35721;BRA.35721;LAM.88;LAM;BRA;GLO
35722;BRA.35722;LAM.64;LAM;BRA;GLO
35723;BRA.35723;LAM.68;LAM;BRA;GLO
35724;BRA.35724;LAM.68;LAM;BRA;GLO
35725;BRA.35725;LAM.88;LAM;BRA;GLO
35726;BRA.35726;LAM.68;LAM;BRA;GLO
35727;BRA.35727;LAM.68;LAM;BRA;GLO
35728;BRA.35728;LAM.68;LAM;BRA;GLO
35729;BRA.35729;LAM.90;LAM;BRA;GLO
35730;BRA.35730;LAM.61;LAM;BRA;GLO
35731;BRA.35731;LAM.61;LAM;BRA;GLO
35732;BRA.35732;LAM.87;LAM;BRA;GLO
35733;BRA.35733;LAM.87;LAM;BRA;GLO
35734;BRA.35734;LAM.90;LAM;BRA;GLO
35735;BRA.35735;LAM.90;LAM;BRA;GLO
35736;BRA.35736;LAM.61;LAM;BRA;GLO
35737;BRA.35737;LAM.68;LAM;BRA;GLO
35738;BRA.35738;LAM.68;LAM;BRA;GLO
35739;BRA.35739;LAM.68;LAM;BRA;GLO
35740;BRA.35740;LAM.90;LAM;BRA;GLO
35741;BRA.35741;LAM.90;LAM;BRA;GLO
35742;BRA.35742;LAM.68;LAM;BRA;GLO
35743;BRA.35743;LAM.68;LAM;BRA;GLO
35744;BRA.35744;LAM.88;LAM;BRA;GLO
35745;BRA.35745;LAM.90;LAM;BRA;GLO
35746;BRA.35746;LAM.61;LAM;BRA;GLO
35747;BRA.35747;LAM.61;LAM;BRA;GLO
35748;BRA.35748;LAM.61;LAM;BRA;GLO
35749;BRA.35749;LAM.90;LAM;BRA;GLO
35750;BRA.35750;LAM.90;LAM;BRA;GLO
35751;BRA.35751;LAM.61;LAM;BRA;GLO
35752;SUR.35752;LAM.69;LAM;SUR;GLO
35753;SUR.35753;LAM.61;LAM;SUR;GLO
35754;SUR.35754;LAM.61;LAM;SUR;GLO
35755;SUR.35755;LAM.69;LAM;SUR;GLO
35756;SUR.35756;LAM.69;LAM;SUR;GLO
35757;SUR.35757;LAM.64;LAM;SUR;GLO
35758;SUR.35758;LAM.64;LAM;SUR;GLO
35759;SUR.35759;LAM.64;LAM;SUR;GLO
35760;URY.35760;LAM.91;LAM;URY;GLO
35761;URY.35761;LAM.91;LAM;URY;GLO
35762;URY.35762;LAM.91;LAM;URY;GLO
35763;URY.35763;LAM.91;LAM;URY;GLO
35764;URY.35764;LAM.86;LAM;URY;GLO
35765;URY.35765;LAM.86;LAM;URY;GLO
35766;URY.35766;LAM.86;LAM;URY;GLO
35767;URY.35767;LAM.91;LAM;URY;GLO
35768;BRA.35768;LAM.91;LAM;BRA;GLO
35769;BRA.35769;LAM.93;LAM;BRA;GLO
35770;BRA.35770;LAM.93;LAM;BRA;GLO
35771;BRA.35771;LAM.93;LAM;BRA;GLO
35772;BRA.35772;LAM.93;LAM;BRA;GLO
35773;ARG.35773;LAM.93;LAM;ARG;GLO
35774;ARG.35774;LAM.93;LAM;ARG;GLO
35775;PRY.35775;LAM.93;LAM;PRY;GLO
35776;PRY.35776;LAM.93;LAM;PRY;GLO
35777;PRY.35777;LAM.93;LAM;PRY;GLO
35778;PRY.35778;LAM.93;LAM;PRY;GLO
35779;PRY.35779;LAM.93;LAM;PRY;GLO
35780;PRY.35780;LAM.93;LAM;PRY;GLO
35781;PRY.35781;LAM.67;LAM;PRY;GLO
35782;PRY.35782;LAM.67;LAM;PRY;GLO
35783;PRY.35783;LAM.67;LAM;PRY;GLO
35784;PRY.35784;LAM.93;LAM;PRY;GLO
35785;BRA.35785;LAM.93;LAM;BRA;GLO
35786;BRA.35786;LAM.84;LAM;BRA;GLO
35787;BRA.35787;LAM.72;LAM;BRA;GLO
35788;BRA.35788;LAM.72;LAM;BRA;GLO
35789;BRA.35789;LAM.72;LAM;BRA;GLO
35790;BRA.35790;LAM.72;LAM;BRA;GLO
35791;BRA.35791;LAM.72;LAM;BRA;GLO
35792;BRA.35792;LAM.72;LAM;BRA;GLO
35793;BRA.35793;LAM.88;LAM;BRA;GLO
35794;BRA.35794;LAM.64;LAM;BRA;GLO
35795;BRA.35795;LAM.92;LAM;BRA;GLO
35796;BRA.35796;LAM.64;LAM;BRA;GLO
35797;BRA.35797;LAM.92;LAM;BRA;GLO
35798;BRA.35798;LAM.64;LAM;BRA;GLO
35799;BRA.35799;LAM.92;LAM;BRA;GLO
35800;BRA.35800;LAM.64;LAM;BRA;GLO
35801;BRA.35801;LAM.92;LAM;BRA;GLO
35802;BRA.35802;LAM.92;LAM;BRA;GLO
35803;BRA.35803;LAM.92;LAM;BRA;GLO
35804;BRA.35804;LAM.92;LAM;BRA;GLO
35805;BRA.35805;LAM.64;LAM;BRA;GLO
35806;BRA.35806;LAM.92;LAM;BRA;GLO
35807;BRA.35807;LAM.88;LAM;BRA;GLO
35808;BRA.35808;LAM.68;LAM;BRA;GLO
35809;BRA.35809;LAM.68;LAM;BRA;GLO
35810;BRA.35810;LAM.68;LAM;BRA;GLO
35811;BRA.35811;LAM.61;LAM;BRA;GLO
35812;BRA.35812;LAM.61;LAM;BRA;GLO
35813;BRA.35813;LAM.76;LAM;BRA;GLO
35814;BRA.35814;LAM.90;LAM;BRA;GLO
35815;BRA.35815;LAM.90;LAM;BRA;GLO
35816;BRA.35816;LAM.88;LAM;BRA;GLO
35817;BRA.35817;LAM.68;LAM;BRA;GLO
35818;BRA.35818;LAM.64;LAM;BRA;GLO
35819;BRA.35819;LAM.68;LAM;BRA;GLO
35820;BRA.35820;LAM.64;LAM;BRA;GLO
35821;BRA.35821;LAM.68;LAM;BRA;GLO
35822;BRA.35822;LAM.68;LAM;BRA;GLO
35823;BRA.35823;LAM.64;LAM;BRA;GLO
35824;BRA.35824;LAM.68;LAM;BRA;GLO
35825;BRA.35825;LAM.68;LAM;BRA;GLO
35826;BRA.35826;LAM.68;LAM;BRA;GLO
35827;BRA.35827;LAM.90;LAM;BRA;GLO
35828;BRA.35828;LAM.61;LAM;BRA;GLO
35829;BRA.35829;LAM.87;LAM;BRA;GLO
35830;BRA.35830;LAM.87;LAM;BRA;GLO
35831;BRA.35831;LAM.61;LAM;BRA;GLO
35832;BRA.35832;LAM.68;LAM;BRA;GLO
35833;BRA.35833;LAM.88;LAM;BRA;GLO
35834;BRA.35834;LAM.68;LAM;BRA;GLO
35835;SUR.35835;LAM.90;LAM;SUR;GLO
35836;SUR.35836;LAM.90;LAM;SUR;GLO
35837;SUR.35837;LAM.90;LAM;SUR;GLO
35838;SUR.35838;LAM.61;LAM;SUR;GLO
35839;SUR.35839;LAM.90;LAM;SUR;GLO
35840;SUR.35840;LAM.68;LAM;SUR;GLO
35841;SUR.35841;LAM.92;LAM;SUR;GLO
35842;URY.35842;LAM.86;LAM;URY;GLO
35843;URY.35843;LAM.91;LAM;URY;GLO
35844;URY.35844;LAM.91;LAM;URY;GLO
35845;URY.35845;LAM.91;LAM;URY;GLO
35846;URY.35846;LAM.91;LAM;URY;GLO
35847;URY.35847;LAM.86;LAM;URY;GLO
35848;URY.35848;LAM.91;LAM;URY;GLO
35849;URY.35849;LAM.91;LAM;URY;GLO
35850;BRA.35850;LAM.93;LAM;BRA;GLO
35851;BRA.35851;LAM.93;LAM;BRA;GLO
35852;BRA.35852;LAM.93;LAM;BRA;GLO
35853;BRA.35853;LAM.93;LAM;BRA;GLO
35854;BRA.35854;LAM.93;LAM;BRA;GLO
35855;BRA.35855;LAM.93;LAM;BRA;GLO
35856;ARG.35856;LAM.93;LAM;ARG;GLO
35857;ARG.35857;LAM.93;LAM;ARG;GLO
35858;PRY.35858;LAM.93;LAM;PRY;GLO
35859;PRY.35859;LAM.93;LAM;PRY;GLO
35860;PRY.35860;LAM.93;LAM;PRY;GLO
35861;PRY.35861;LAM.93;LAM;PRY;GLO
35862;PRY.35862;LAM.93;LAM;PRY;GLO
35863;PRY.35863;LAM.67;LAM;PRY;GLO
35864;BRA.35864;LAM.67;LAM;BRA;GLO
35865;BRA.35865;LAM.67;LAM;BRA;GLO
35866;BRA.35866;LAM.93;LAM;BRA;GLO
35867;BRA.35867;LAM.84;LAM;BRA;GLO
35868;BRA.35868;LAM.72;LAM;BRA;GLO
35869;BRA.35869;LAM.72;LAM;BRA;GLO
35870;BRA.35870;LAM.72;LAM;BRA;GLO
35871;BRA.35871;LAM.92;LAM;BRA;GLO
35872;BRA.35872;LAM.72;LAM;BRA;GLO
35873;BRA.35873;LAM.72;LAM;BRA;GLO
35874;BRA.35874;LAM.72;LAM;BRA;GLO
35875;BRA.35875;LAM.70;LAM;BRA;GLO
35876;BRA.35876;LAM.64;LAM;BRA;GLO
35877;BRA.35877;LAM.64;LAM;BRA;GLO
35878;BRA.35878;LAM.64;LAM;BRA;GLO
35879;BRA.35879;LAM.92;LAM;BRA;GLO
35880;BRA.35880;LAM.92;LAM;BRA;GLO
35881;BRA.35881;LAM.92;LAM;BRA;GLO
35882;BRA.35882;LAM.92;LAM;BRA;GLO
35883;BRA.35883;LAM.92;LAM;BRA;GLO
35884;BRA.35884;LAM.92;LAM;BRA;GLO
